,timestamp,altitude,callsign,geoaltitude,groundspeed,icao24,lastseen,latitude,longitude,onground,origin,track,vertical_rate,distance,flight_id,runway,initial_bearing,initial_flow,simple,track_unwrapped,x,y,timedelta,cluster,navpoints
69065,2019-10-04 10:10:39+00:00,9624.999999999998,AFL2390,9775.0,234.71877813023957,4242b4,2019-10-04 10:25:57+00:00,47.82437082064354,8.526165301983173,False,UUEE,201.7560805563208,-640.0,21.611398834443094,AFL2390_345,14,189.45382929122846,162-216,True,201.7560805563208,464532.6281473831,5296991.903256335,263.0,15,"ZH109,ZH305,IKL"
69066,2019-10-04 10:10:43+00:00,9600.0,AFL2390,9750.0,233.42002025852895,4242b4,2019-10-04 10:25:57+00:00,47.8200880147643,8.523629995492787,False,UUEE,201.61908462997383,-640.0,21.359262654897805,AFL2390_345,14,189.45382929122846,162-216,True,201.61908462997383,464339.9233758215,5296517.053478446,267.0,15,"ZH109,ZH305,IKL"
69067,2019-10-04 10:10:47+00:00,9550.0,AFL2390,9700.0,230.26269430170544,4242b4,2019-10-04 10:25:57+00:00,47.81593322753906,8.521133422851562,False,UUEE,201.6627909354064,-767.9999999999999,21.115338836483495,AFL2390_345,14,189.45382929122846,162-216,True,201.6627909354064,464150.1754814688,5296056.421077057,271.0,15,"ZH109,ZH305,IKL"
69068,2019-10-04 10:10:51+00:00,9475.0,AFL2390,9650.0,228.9648650271168,4242b4,2019-10-04 10:25:57+00:00,47.81208801269531,8.518936157226562,False,UUEE,201.5226001079071,-832.0,20.88987392343313,AFL2390_345,14,189.45382929122846,162-216,True,201.5226001079071,463983.0210494498,5295630.063236873,275.0,15,"ZH109,ZH305,IKL"
69069,2019-10-04 10:10:55+00:00,9424.999999999998,AFL2390,9575.0,227.66842214013673,4242b4,2019-10-04 10:25:57+00:00,47.808077537407314,8.516587477463943,False,UUEE,201.38081180854098,-896.0,20.655404536566337,AFL2390_345,14,189.45382929122846,162-216,True,201.38081180854098,463804.39057235303,5295185.41328342,279.0,15,"ZH109,ZH305,IKL"
69070,2019-10-04 10:10:59+00:00,9375.0,AFL2390,9524.999999999998,226.37338946033793,4242b4,2019-10-04 10:25:57+00:00,47.80426025390625,8.514404296875,False,UUEE,201.23740034278882,-960.0,20.432633297449087,AFL2390_345,14,189.45382929122846,162-216,True,201.23740034278882,463638.26073800033,5294762.163575216,283.0,15,"ZH109,ZH305,IKL"
69071,2019-10-04 10:11:03+00:00,9300.0,AFL2390,9450.0,225.4415937292656,4242b4,2019-10-04 10:25:57+00:00,47.800675731594275,8.512291541466345,False,UUEE,201.09233950582748,-1152.0,20.224118269460874,AFL2390_345,14,189.45382929122846,162-216,True,201.09233950582748,463477.5441147679,5294364.755864028,287.0,15,"ZH109,ZH305,IKL"
69072,2019-10-04 10:11:07+00:00,9199.999999999998,AFL2390,9375.0,225.0797913292809,4242b4,2019-10-04 10:25:57+00:00,47.79638671875,8.509872436523438,False,UUEE,201.09233950582748,-1216.0000000000002,19.97494039368483,AFL2390_345,14,189.45382929122846,162-216,True,201.09233950582748,463293.3669211373,5293889.197273223,291.0,15,"ZH109,ZH305,IKL"
69073,2019-10-04 10:11:11+00:00,9125.0,AFL2390,9300.0,225.0797913292809,4242b4,2019-10-04 10:25:57+00:00,47.79327392578125,8.508066030649037,False,UUEE,201.09233950582748,-1280.0000000000002,19.794709584774655,AFL2390_345,14,189.45382929122846,162-216,True,201.09233950582748,463155.8814795558,5293544.083930356,295.0,15,"ZH109,ZH305,IKL"
69074,2019-10-04 10:11:15+00:00,9050.0,AFL2390,9199.999999999998,225.0797913292809,4242b4,2019-10-04 10:25:57+00:00,47.78887939453125,8.505546569824219,False,UUEE,201.09233950582748,-1408.0,19.540835247609884,AFL2390_345,14,189.45382929122846,162-216,True,201.09233950582748,462964.06101347774,5293056.856095811,299.0,15,"ZH109,ZH305,IKL"
